cid,smiles
cid_1293,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1CO
cid_1294,CCCCN(CCCC)CCCC
cid_1295,CCCCN1C(=NC2=C1N=C(N=C2N)F)CC3=C(C=CC(=C3)OC)OC
cid_1296,CCCCN1C(=NC2=C1N=C(N=C2N)F)CC3=CC4=C(C=C3)OCO4
cid_1297,CCCCN1C(=NC2=C1N=CN=C2N)CC3=CC4=C(C=C3)OCO4
cid_1298,CCCCN1C2=C(C(=O)N(C1=O)CC3=CC=CC=C3F)NC(=N2)CC4=CC=C(C=C4)NC(=O)C
cid_1299,CCCCN1C2=C(C(=O)N(C1=O)CC=C)NC(=N2)CC3=CC=C(C=C3)NC(=O)C
cid_1300,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C
cid_1301,CCCCN1C[C@@H]([C@H]([C@@H]([C@H]1CO)O)O)O
cid_1302,CCCCO
cid_1303,CCCCOC1=C(C=CC(=C1)C[C@@H]2CNC(=O)N2)OC
cid_1304,CCCC[C@@]12CCC(=O)C(=C1C3=C(C2)C=C(C=C3)O)Br
cid_1305,CCCC[C@H](CN(C=O)O)C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C
cid_1306,CCCN
cid_1307,CCCN(CCC)C1CCC2=C(C1)C=C(C=C2)O
cid_1308,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1
cid_1309,CCCN(CCC1=CC=CS1)C2CCC3=C(C2)C=CC=C3O
cid_1310,CCCN1C(=NC(=C1C2=NC(=NC=C2)NC3CCCCC3)C4=CC(=C(C=C4)Cl)Cl)C5CCNCC5
cid_1311,CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CC=C(C=C3)S(=O)(=O)O
cid_1312,CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3CCCC3
cid_1313,CCCN1C=NC2=C1C(=O)N(C(=O)N2C)CCCCC(=O)C
cid_1314,CCCN1C[C@@H](C[C@H]2[C@H]1CC3=CNC4=CC=CC2=C34)CSC
cid_1315,CCCN=C(N)NCCCC(C(=O)O)N
cid_1316,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O
cid_1317,CCCNCCC
cid_1318,CCCO
cid_1319,CCCOC(=O)C1=CC(=C(C(=C1)O)O)O
cid_1320,CCCOC1=C(C=CC(=C1)[C@@]2(CNC(=O)O2)C)OC
cid_1321,CCCOC1=C2C(=CNC2=NC=C1)C3=NC(=NC=C3)N
cid_1322,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=NC=C(C=C23)Cl)F
cid_1323,CCN(C)CC1=CN=C(N=C1N)C
cid_1324,CCN(CC)C(=O)C1=CN=CC=C1
cid_1325,CCN(CC)C(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
cid_1326,CCN(CC)C(=O)N[C@@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C
cid_1327,CCN(CC)C(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C
cid_1328,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O
cid_1329,CCN(CC)CCC1=CNC2=CC=CC=C21
cid_1330,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC
cid_1331,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)Cl)NC2=O)C
cid_1332,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)F)NC2=O)C
cid_1333,CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl
cid_1334,CCN(CC)CCO
cid_1335,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2
cid_1336,CCN(CCCNC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC)CCCl
cid_1337,CCN1C(=O)CCC1=O
cid_1338,CCN1C2=NC=C(C(=C2C=N1)NC3CCOCC3)C(=O)NCC4=CC=CC=C4
cid_1339,CCN1C=NC2=C1N=CN=C2N
cid_1340,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC
cid_1341,CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC
cid_1342,CCN1CCC[C@H]1CNC(=O)C2=C(C=CC(=C2OC)Br)OC
cid_1343,CCNC(=O)C1=C(/C(=C/2\C=C(C(=CC2=O)O)Cl)/ON1)C3=CC=C(C=C3)OC
cid_1344,CCNC(=O)C1=CC2=C(N=C(N=C2S1)N)C3=CC(=C(C=C3Cl)Cl)OCCN4CCCC4
cid_1345,CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3N)NCCC4=CC=C(C=C4)CCC(=O)O)O)O
cid_1346,CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN=C3NCC4=CC=CC=C4)O)O
cid_1347,CCNC(=O)N(CCCN(C)C)C(=O)[C@@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(C1)CC=C
cid_1348,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F
cid_1349,CCNC1=C(C=C2C(=C1)OC3=CC(=[NH+]CC)C(=CC3=C2C4=CC=CC=C4C(=O)OCC)C)C
cid_1350,CCNC1=CC=CC=C1
cid_1351,CCNC1CC(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)C
cid_1352,CCNNC(=O)C1C(C(C2=CC3=C(C=C2C1C4=CC(=C(C(=C4)OC)OC)OC)OCO3)O)CO
cid_1353,CCO
cid_1354,CCOC(=O)C(=C)C
cid_1355,CCOC(=O)C(C)C(=O)C
cid_1356,CCOC(=O)C(CCNC(=O)OC(C)(C)C)(CC1=CC=C(C=C1)NS(=O)(=O)O)C(=O)OCC
cid_1357,CCOC(=O)C1=C(N(N=C1C)C2=CC(=CC=C2)[N+](=O)[O-])C
cid_1358,CCOC(=O)C1=C(N(N=C1C)C2=CC=C(C=C2)N)C
cid_1359,CCOC(=O)C1=C(N(N=C1C)C2=CC=C(C=C2)OC)C
cid_1360,CCOC(=O)C1=C(N(N=C1C)C2=CC=CC=C2Cl)C
cid_1361,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C
cid_1362,CCOC(=O)C1=CC=CC=C1C(=O)OCC
cid_1363,CCOC(=O)C1C(O1)C(=O)NC(CC(C)C)C(=O)NCCC(C)C
cid_1364,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1
cid_1365,CCOC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H]2CSCCN2S(=O)(=O)C3=CC=C(C=C3)C
cid_1366,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3(C[C@H]2C(=O)O)SCCS3
cid_1367,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@H]3CCCC[C@@H]3C[C@H]2C(=O)O
cid_1368,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)O
cid_1369,CCOC1=C(C(=CC(=N1)NC(=O)CC2=CC(=C(C=C2OC)Br)OC)N)C#N
cid_1370,CCOC1=C(C=CC(=N1)C(=O)NCC2=C(C=CC(=C2)OC)OC)C#N
cid_1371,CCOC1=CC=CC=C1OCCN[C@H](C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N
cid_1372,CCOC1=CC=CC=C1O[C@H]([C@@H]2CNCCO2)C3=CC=CC=C3
cid_1373,CCOCCOCCOCCOCCOCCOCC
cid_1374,CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-]
cid_1375,CCO[C@@H](CC1=CC2=C(C=C1)N(C=C2)CC3=C(OC(=N3)C4=CC=CC=C4Cl)C)C(=O)O
cid_1376,CCO[C@@H](CC1=CC=C(C=C1)OCCN2C3=CC=CC=C3OC4=CC=CC=C42)C(=O)O
cid_1377,CC[C@@H](C)NC1=NC=C(S1)C(=O)NC2=C(C=CC(=C2)C(=O)NC)C
cid_1378,CC[C@@H](CO)NC(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C
cid_1379,CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O
cid_1380,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
cid_1381,CC[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CCCC[C@H]34)C)O
cid_1382,CC[C@@]12CCCN3[C@@H]1C4=C(CC3)C5=CC=CC=C5N4[C@](C2)(C(=O)OC)O
cid_1383,CC[C@H](C(=O)O)N
cid_1384,CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]3C[C@H](CC(=O)O3)O)C
cid_1385,CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@H](C[C@H](CC(=O)O)O)O)C
cid_1386,CC[C@H](C)[C@@H](C(=O)O)N
cid_1387,CC[C@H](CO)NC1=NC2=C(C(=N1)NCC3=CC=C(C=C3)C4=CC=CC=N4)N=CN2C(C)C
cid_1388,CC[C@H](CO)NC1=NC2=C(C(=N1)NCC3=CC=CC=C3O)N=CN2C(C)C
cid_1389,CC[C@H](CO)NC1=NC2=C(C=NN2C(=N1)NCC3=CC=CC=C3)C(C)C
cid_1390,CC[C@H](CO)NC1=NN2C(=NC=C2C3=CC=C(C=C3)C(=O)O)C=C1
cid_1391,CC[C@H]1CN2CCC3=CC(=C(C=C3[C@@H]2C[C@@H]1C[C@@H]4C5=CC(=C(C=C5CCN4)OC)OC)OC)OC
cid_1392,CC[Hg]SC1=CC=CC=C1C(=O)O
cid_1393,CC[N+](CC)(CC)CC
cid_1394,CC[N+]1=C(C(=C(C(=C1C)C(=O)OC(C)C)C2=CC=CC=C2Cl)C(=O)O)C(=O)O
cid_1395,CCl
cid_1396,CN(C)C(=NCCC[C@@H](C(=O)O)N)N
cid_1397,CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C
cid_1398,CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)N)O
cid_1399,CN(C)C=O
cid_1400,CN(C)CC(=O)O
cid_1401,CN(C)CC(C1=CC=C(C=C1)O)C2(CCCCC2)O
cid_1402,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
cid_1403,CN(C)CC/C=C\1/C2=CC=CC=C2COC3=C1C=C(C=C3)CC(=O)O
cid_1404,CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2
cid_1405,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
cid_1406,CN(C)CCC1=CNC2=C1C=C(C=C2)OC
cid_1407,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31
cid_1408,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31
cid_1409,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F
cid_1410,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl
cid_1411,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31
cid_1412,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F
cid_1413,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
cid_1414,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31
cid_1415,CN(C)CCCN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CNC5=CC=CC=C54
cid_1416,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2
cid_1417,CN(C)CCNC(=O)C1=C2C(=CC=C1)N=C3C=CC=C(C3=N2)Br
cid_1418,CN(C)CCO
cid_1419,CN(C)CCOC(=O)COC1=CC=C(C=C1)Cl
cid_1420,CN(C)CCOC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
cid_1421,CN(C)CCOC(C1=CC=CC=C1)C2=CC=C(C=C2)Br
cid_1422,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
cid_1423,CN(C)C[C@@H](COC1=CC=C(C=C1)NC2=NC=C(C(=N2)NC3=CC=CC=C3)Br)O
cid_1424,CN(C)C[C@@H](COC1=CC=C(C=C1)NC2=NC=CC(=N2)NC3=C(C=CC(=C3)Cl)Cl)O
cid_1425,CN(C)C[C@H](COC1=CC=C(C=C1)NC2=CC(=NC=N2)NC3=C(C=CC(=C3)C(F)(F)F)F)O
cid_1426,CN(C)C[C@H](COC1=CC=C(C=C1)NC2=CC(=NC=N2)NC3=C(C=CC=C3F)F)O
cid_1427,CN(C)N
cid_1428,CN(C)S(=O)(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO
cid_1429,CN(C)S(=O)(=O)C1=CC\2=C(C=C1)NC(=O)/C2=C\C3=CC4=C(N3)CCCC4
cid_1430,CN(C1CCCCC1)C2=NC=CC(=N2)C3=CN=C4N3C=CC=C4
cid_1431,CN(CC(=O)O)C(=S)C1=CC=CC2=C1C=CC(=C2C(F)(F)F)OC
cid_1432,CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
cid_1433,CN(CCC1=CC=C(C=C1)NS(=O)(=O)C)CCOC2=CC=C(C=C2)NS(=O)(=O)C
cid_1434,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C
cid_1435,CN(CCCCON)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C(=NC3=C2N=CN=C3N)C=C)O)O
cid_1436,CN(CCCNC(=O)C1CCCO1)C2=NC3=CC(=C(C=C3C(=N2)N)OC)OC
cid_1437,CN1C(=CC(=N1)C2=CC=CC=C2)NS(=O)(=O)O
cid_1438,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)[C@@H](C4=CC=CC=C4)O)SC2)C(=O)O
cid_1439,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
cid_1440,CN1C(CC(C1=O)O)C2=CN=CC=C2
cid_1441,CN1C(CCC1=O)C2=CN=CC=C2
cid_1442,CN1C2=C(C(=N1)C3=CC4=CC=CC=C4C=C3)C(=NC=N2)N
cid_1443,CN1C2=C(C(=O)N(C1=O)C)NC=N2
cid_1444,CN1C2=C(C=CC(=C2)Cl)C3=C1C(=O)NC4([C@@H]3C#N)CCNCC4
cid_1445,CN1C2=C(CCC3=CN=C(N=C32)NC4=CC=CC=C4)C(=N1)C(=O)O
cid_1446,CN1C2=C(N=C1C3=CC=C(C=C3)S(=O)(=O)O)N(C(=O)N(C2=O)CC=C)C
cid_1447,CN1C2=C(N=CC(=C2)C3=CC=CC=C3)N=C1N
cid_1448,CN1C2=CC=CC=C2C3=C4C(=C5C6=CC=CC=C6N(C5=C31)CCC#N)CNC4=O
cid_1449,CN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=CC=C3Cl)Cl)NC4=CC(=CC=C4)SC
cid_1450,CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C
cid_1451,CN1C=C(C(=N1)C2=CC=C(C=C2)OCC3=NC4=CC=CC=C4C=C3)C5=CC=NC=C5
cid_1452,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCN
cid_1453,CN1C=C(N=C1)C[C@@H](C(=O)O)N
cid_1454,CN1C=NC2=C1C(=C(C(=C2)C#N)C3=CC=CC=C3Cl)CN
cid_1455,CN1C=NC2=C1C(=O)N(C(=O)N2C)C
cid_1456,CN1C=NC=C1[C@@H](C2=CC=C(C=C2)C#N)OCC3=C(C=C(C(=N3)Cl)C#N)C4=CC(=CC=C4)Cl
cid_1457,CN1CC(=O)N2[C@@H](C1=O)CC3=C([C@H]2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36
cid_1458,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3
cid_1459,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1
cid_1460,CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1
cid_1461,CN1CCC(=CC1)C2=CC=CC=C2
cid_1462,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3
cid_1463,CN1CCC2(CC1)[C@@H](C3=C(C(=O)N2)N(C4=C3C=CC(=C4Cl)Cl)C)C#N
cid_1464,CN1CCC2=CC=CC3=C2[C@H]1CC4=C3C(=C(C=C4)O)O
cid_1465,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl
cid_1466,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C
cid_1467,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC
cid_1468,CN1CCC[C@@H]1CCN2C=C(C3=CC=CC=C32)C4=C(C(=O)NC4=O)C5=CNC6=CC=CC=C65
cid_1469,CN1CCN(CC1)C(=O)O[C@H]2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl
cid_1470,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3
cid_1471,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl
cid_1472,CN1CCN(CC1)C2=CC=C(C=C2)C(=O)NC3=NNC4=CN(C=C43)C(=O)CC5=CC=CS5
cid_1473,CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl
cid_1474,CN1CCN(CC1)CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C
cid_1475,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
cid_1476,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl
cid_1477,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C
cid_1478,CN1CCN(CC1)S(=O)(=O)C2=CC3=C(C[C@@H](NS3(=O)=O)C4CCCC4)C=C2
cid_1479,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4
cid_1480,CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42
cid_1481,CN1CC[C@@H]([C@@H](C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O
cid_1482,CN1CC[C@@]23C=C[C@@H](C[C@@H]2OC4=C(C=CC(=C34)C1)OC)O
cid_1483,CN1[C@@H]2CC[C@H]1CC(=O)C2
cid_1484,CN1[C@H](CNC2=C1C(=O)N=C(N2)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
cid_1485,CNC(=C)C(=O)O
cid_1486,CNC(=NC)NCCC[C@@H](C(=O)O)N
cid_1487,CNC(=O)C1=CC=CC=C1NC2=NC(=NC=C2Cl)NC3=C(C=C(C=C3)N4CCOCC4)OC
cid_1488,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
cid_1489,CNC(=O)CC[C@@H](C(=O)O)N
cid_1490,CNC(=O)CN1CCC(CC1)NC2=NC=CC(=N2)C3=CN=C4N3C=CC=C4
cid_1491,CNC(=O)[C@@H]1CC2=C(CN1C(=O)OCC3=CC=CC=C3)C=C(C=C2)NS(=O)(=O)O
cid_1492,CNC(=O)[C@H](CC1=C(C(=C(C(=C1F)F)F)F)F)NC(=O)NC2=NNC(=S)S2
cid_1493,CNC(=O)[C@H](CC1=CC=CC=C1)NC(=O)NC2=NNC(=S)S2
cid_1494,CNCC(C1=CC(=CC=C1)O)O
cid_1495,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F
cid_1496,CNCCC1=CC(=C(C=C1)O)O
cid_1497,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31
cid_1498,CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24
cid_1499,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13
cid_1500,CNCCCN(C)N(N=O)O
cid_1501,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31
cid_1502,CNCCNC
cid_1503,CNCCO
cid_1504,CNC[C@@H](C1=CC(=CC=C1)O)O
cid_1505,CNN
cid_1506,CNNC
cid_1507,CNS(=O)(=O)C1=CC=C(C=C1)C2=CC=C(O2)/C=C\3/C(=O)N=C(S3)N
cid_1508,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C
cid_1509,CO/C=C(\C1=CC=CC=C1/C=C/C2=CC=CC=C2)/C(=O)OC
cid_1510,CO/C=C(\C1=CC=CC=C1OC2=NC=NC(=C2)OC3=CC=CC=C3C#N)/C(=O)OC
cid_1511,COC
cid_1512,COC(=O)C(C1CCCCN1)C2=CC=CC=C2
cid_1513,COC(=O)C(CC1=CC=CC=C1)(CC2=CC=C(C=C2)NS(=O)(=O)O)C(=O)OC
cid_1514,COC(=O)C1=C(C=CC=C1OC/C=C/C2=CC=CC(=C2)C3=C(C(=NO3)C(=O)O)CO)O
cid_1515,COC(=O)C1=C([C@@H]2C(=C([C@H]1O2)C3=CC=C(C=C3)O)C4=CC=C(C=C4)O)C(=O)OC
cid_1516,COC(=O)C1=CC(=C(C(=C1)O)O)O
cid_1517,COC(=O)C1=CC=CC=C1C(=O)OC
cid_1518,COC(=O)CC(=O)OC
cid_1519,COC(=O)CCC(=O)OC
cid_1520,COC1=C(C(=C(C(=C1)CC2=NC3=C(N2CCCC#C)N=CN=C3N)Cl)OC)OC
cid_1521,COC1=C(C(=C(C(=C1)N)OC)CCOC(=O)C2=CC(=C(C=C2O)O)Cl)OC
cid_1522,COC1=C(C(=C(C(=C1F)F)C(=O)N)F)F
cid_1523,COC1=C(C(=C(C=C1)F)F)C(=O)C2=CN=C(N=C2N)NC3CCN(CC3)S(=O)(=O)C
cid_1524,COC1=C(C=C(C=C1)C(=O)NC2=C(C=NC=C2Cl)Cl)OC3CCCC3
cid_1525,COC1=C(C=C(C=C1)C2=CC=CC=C2)N3CC(=O)NS3(=O)=O
cid_1526,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC
cid_1527,COC1=C(C=C(C=C1)NC2=NC(=NC=N2)NC3=CC(=C(C(=C3)OC)OC)OC)Cl
cid_1528,COC1=C(C=C(C=C1)O)NC(=O)NC(=O)C2=C(C=C(C=C2)F)Cl
cid_1529,COC1=C(C=C(C=C1)[C@H]2CC(=O)NC2)OC3CCCC3
cid_1530,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC
cid_1531,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC
cid_1532,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4COC5=CC=CC=C5O4)N)OC
cid_1533,COC1=C(C=C2C(=C1)C(=NC=N2)N3CC[C@H](C3)OC4=CC5=CC=CC=C5C=C4)OC
cid_1534,COC1=C(C=C2C(=C1)C(=NC=N2)N3CC[C@H](C3)OC4=NC5=CC=CC=C5N=C4)OC
cid_1535,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=C(C=CC4=C3OCO4)Cl)OCCCN5CCCCC5
cid_1536,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)O)OC
cid_1537,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
cid_1538,COC1=C(C=C2C3=C(C4=CC5=C(C=C4C3)OCO5)[NH+]=CC2=C1)OC
cid_1539,COC1=C(C=CC(=C1)C(C(=O)O)O)O
cid_1540,COC1=C(C=CC(=C1)C2=NNC(=O)C=C2)OC(F)F
cid_1541,COC1=C(C=CC(=C1)C=O)O
cid_1542,COC1=C(C=CC(=C1)CS(=O)(=O)C)NC2=NC3=C(C=CN3)C(=N2)NC4=C(C(=CC=C4)F)C(=O)N
cid_1543,COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42
cid_1544,COC1=C2C(=CNC2=NC=C1)C3=NC(=NC=C3)N
cid_1545,COC1=CC(=C(C=C1)OC)CC2=NC3=C(N2)C(=NC(=N3)F)N
cid_1546,COC1=CC(=C(C=C1CCN)OC)Br
cid_1547,COC1=CC(=CC(=C1)C2=NC(=C(C(=N2)N)CN)C3=C(C=C(C=C3)Cl)Cl)OC
cid_1548,COC1=CC(=CC(=C1OC)OC)C(C(=O)N2CCCC[C@H]2C(=O)O[C@@H](CCCC3=CC=CC=C3)CCCC4=CN=CC=C4)(F)F
cid_1549,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N
cid_1550,COC1=CC(=CC(=C1OC)OC)NC2=NC=CC(=N2)NC3=C(C=CC4=C3OCO4)Cl
cid_1551,COC1=CC=C(C=C1)C(=O)N2CCCC2=O
cid_1552,COC1=CC=C(C=C1)C(=O)O
cid_1553,COC1=CC=C(C=C1)C2=C(N=C(N2)C3=CC=CS3)C4=CC=C(C=C4)OC
cid_1554,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F
cid_1555,COC1=CC=C(C=C1)NC2=C(C(=O)N(C2=O)CC3=CC=CC=C3)C4=CC=CC=C4
cid_1556,COC1=CC=C(C=C1)OC2=CC=CC3=C2C(=NC(=N3)N)N
cid_1557,COC1=CC=C(C=C1)S(=O)(=O)N2C=C(C3=C2C=CC(=C3)OC)CCC(=O)O
cid_1558,COC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)S(=O)(=O)C3=CC4=C(C=C3)OCCO4
cid_1559,COC1=CC=C(C=C1)S(=O)(=O)N2CCN(C[C@@H]2C(=O)NO)C(=O)OCC3=CC=CC=C3
cid_1560,COC1=CC=C(C=C1)S(=O)(=O)N2C[C@H](C[C@@H]2C(=O)NO)NOC
cid_1561,COC1=CC=C(C=C1)[N+](=O)[O-]
cid_1562,COC1=CC=CC(=C1)C(=O)N
cid_1563,COC1=CC=CC(=C1)C2=CC(=C(C=C2)NC(=O)C3=C(SC=C3)C(=O)O)F
cid_1564,COC1=CC=CC(=C1)C2=NC3=C(C=CC=C3N2)C(=O)N
cid_1565,COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2
cid_1566,COC1=CC=CC=C1/C=N\OCCC(=O)O
cid_1567,COC1=CC=CC=C1C2=CC=C(O2)C(=O)O
cid_1568,COC1=CC=CC=C1CNCCCCCCNCCSSCCNCCCCCCNCC2=CC=CC=C2OC
cid_1569,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O
cid_1570,COC1=CC\2=C(C=C1)NC(=O)/C2=C\C3=CN=CN3
